"","Rating","Review","lang"
"1821",5,"I was concerned about this hotel before arriving there for our stay, due to some negative reviews. I was pleasantly surprised, however. We checked in easily and quickly and the staff did not try to ""upgrade"" us to a more expensive room. We had a standard double and the room was perfectly fine. It was a small room, but this is to be expected in European hotels, especially at the price we paid. The room was very clean, and the hotel is close to beautiful Regents Park. It was an easy walk to the Great Portland tube station, which connects to tube lines that take you all over the city. I would definitely stay at this hotel again!","en"
"1822",3,"Let me say I am a Hilton fan. Top ranked on their loyalty programme and clocking up 50 nights in them across the world. However, this hotel has changed that. The initial room I was allocated stank of mould, was tiny and extremely tired. All furniture was badly worn. I had to take a call in the room and whilst doing so unearthed dust on just about every surface! I called down and was asked to come down to be allocated another room. This was a hopeless process as they tried to pass me off a twin room. The room I was allocated was in equal poor repair but at least did not smell, but as the wallpaper was coming off the wall I did call down to speak to the manager. This took 15 minutes to get to speak to the right person. They explained that rooms smelled as they could not open the windows and that a refurbishment was taking place. He stated that the hotel rooms always met Hilton inspection which stunned me as they were in such poor repair. He offered to make it all up to me. Given this was over an hour of messing around and that I was still in a very poor room I expected something significant. The only thing to materialise was two bottles of water and an apple. Given that as a diamond member I am supposed to get this anyway I can only assume that doing nothing was acceptable to them. So in summary, terrible rooms, odour problems, poor management and customer service. You have been warned!","en"
"1823",5,"My wife and I had spend 12 days roaming around England, Scotland and Belgium. For our last two nights in London we wanted to do it up right. I booked a double room with the iconic view and requested an upgrade to the suite. I got the upgrade. What a view from the patio of Parliament, Big Ben and the London Eye. The suite was large, had a small kitchen, large bedroom and modern efficient bathroom. It was the end of our trip and we wanted room to relax and catch our breath before the trip home. The staff was available and efficient and was not constantly asking if we needed anything. Exactly what we need on this stay. Breakfast buffet is excellent with a large variety of items. The one ding I give them is that the carpet could use a good cleaning. My wife and I are already talking bout when we want to come back and staying anyplace else would be a step down.","en"
"1824",4,"We stayed at this hotel as it was close to Hyde Park, where one of my favourite bands were playing- Florence and the Machine. This hotel is ideally placed and is right on the doorstep not only to Hyde Park, but overlooks Kensington Gardens. Also less than a minute around the corner is the Underground. Plenty of shops and restaurants to hand locally, as well as the beautiful parks. The hotel itself is nice and reception staff friendly and helpful. For an extra £20.00 we upgraded to a King room. The view was rubbish, but the room itself was very spacious, with a large King bed. Coffee making facilities, fridge, ironing boad and bathrobes were provided. The bathroom was adequate- not the largest , and the shower was rather small. But towels were for once a good size, so many hotels provide the smallest of towels, but couldn't complain here. A huge air con unit is in the room, so no chance of overheating! What was disappointing was that wifi is not free, unless you are a club member, which my husband is. Unfortunately he did not have details to hand, and the hotel didn't seem to be able to find them either. However, I have stayed in many hotels across the world and most will offer free wifi to their guests. Sadly it seems in my own country we are still a bit mean on that front. So be warned it will cost £4.99 per day. Also the network is not that good and it kept crashing, it will not work either in the bar or restaurant. However, breakfast was included, and a very good selection I have to say. In fact one of the best in my travels. The bar area is very nice and comfortable too. A pleasant place to finish off the evening. All in all a very nice stay, and would definately stay here again.","en"
"1825",3,"Stayed here for 2 nights was in a nice area but seemed out of the way. Close to a few resturants and some little shops. We were attending Hyde Park so this was the closest hotel near we could find last minute that had reservations. Quite modern had a view over the park and comfortable for a sofa bed. There was 3 of us in a 'junior suite' was an average sized room but the facilities weren't hooked up for 3 people only 2 cups and 2 glasses so we ended up sharing and not enough tea or milk and we like our morning cuppa. Went back to the hotel for a evening drink and waited in the bar area for about 10 mins and nobody came even though he walked past us collecting glasses when we realised he wasn't coming we ordered the drinks only to be told 15 mins before closing they were closed which it closed at 12. We spoke to Reception who spoke to him and he said he 'got confused' So we went back into ordering our drinks where he couldn't understand much english and soon got the 1 magners not the 2 he kept repeating. We didn't get breakfast with the price it was £15 each not worth it. It was simple. Your usual fried brekfast, tea and coffee and some cerial. We didn't pay that again the next day we went out and had something nicer and for half the cost. All together was a nice stay.","en"
"1826",5,"Went here for a surprise birthday treat for my mum. Had the willy wonka high tea which was amazing, unlimited selection of teas, sandwiches, and cakes. Very good value for money. Staff were very friendly and helpful, and willy wonka himself was there.","en"
"1827",4,"This hotel was very comfortable, in a superb location close to Trafalgar Square and many cafes, restaurants and shops. The equipment and facilities are good for an overnight stay and would be even more useful on longer visits. The only quibbles were that the dishwasher worked only intermittently, and one or two of the instruction leaflets were missing or referred to models which were not in the room. Everything was perfectly clean and nicely designed. Staff were mostly helpful.","en"
"1828",4,"The single delux room was small but functional and great for a couple of nights but I wouldn't like to stay much longer than that. Hotel staff friendly, and the whole place was spotless. Would definately return for a short break but probably book a double room.","en"
"1829",5,"leisure inn is fantasticly central ... i liked it for a budget hotel....in a big town is all you would like to have... zoya is very helpfull thanks leo","en"
"1830",3,"Stayed at the Marriott Kensington in executive suit which came as a free upgrade. Really efficient and friendly front end staff that really felt like they wanted to help. Public areas are really good and nice level of privacy in the lobby area. Rooms very standard Marriott so you know what you are getting. Fresh fruit in the room is a good touch. Rooms slightly dated and water can take a little while to get hot. Despite its very busy location it feels peaceful and not right in the heart of London. Closet tube is Gloucester Road and 5 mins walk. Well done Marriott for your consistency.","en"
"1831",4,"We booked this hotel through the trivago app and weren’t expecting much for the price we paid (£78 for a double room).The hotel is based off Kings Cross Road, one of the seedier areas but don’t let this put you off if you are looking for a cheap but decent stay in central London. It is just a five minute walk to Kings Cross and St Pancras station and ten minutes from Euston, which makes a great base for exploring the city. The hotel itself is large and relatively modern. The room was of a decent size, basic but spotlessly clean with a comfy double bed. There were tea/coffee facilities, a TV, a good double wardrobe and a small but functional bathroom. We were only looking for a base for sleeping so this was fine for us. The staff was friendly and helpful and the full english breakfast, which was included in the room price, was really good! For the price we paid we couldn’t fault this hotel and will be returning if we want another budget hotel in the city.","en"
"1832",3,"Let's face it the Savoy is an icon worldwide let alone in London and probably somewhere everyone aspires to stay. Some are lucky enough that they can choose to at anytime, the rest of us it is a rare treat. We are lucky enough to be able to visit London regularly and usually stay in Mayfair given it's proximity to most things we like and Green Park tube but this was both mine and my Wife's birthday so thought we would push the boat out. Make no mistake the Savoy is not cheap, it was almost £200.00 dearer than the Mayfair, for that you get Grandiose iconic splendour and old school first rate service. We had a room on the second floor and that was a mistake albeit not our choosing, each night between 10pm and 11pm there was a racket from below us and again one morning between 5 and 6am, it may have been from the street below or the refuse or whatever but no amount of understanding can accept that, then on our last night of two at 1pm an unbelievably loud grinding sound woke us up and a visit to reception was required to ask for someone to investigate and have it ceased. Not at all acceptable in this quality of establishment. The only other gripe is that neither bar could accommodate us for a nightcap post theatre or at anytime because our Son at 12 was not allowed in, a shame, he knows how to behave but I suppose it is their rule. We took their afternoon tea, food really good and service first rate but lacked the drama and ultimate specialness of the Ritz on Piccadilly. Breakfast was excellent albeit I prefer the Wolseley if only because despite the original Arnold Bennett being created at the Savoy, the Wolseley's is vastly superior. We would stay again, maybe as a couple to get the full experience and certainly we would expect a better quieter room as a pre requisite but it is hard to justify the extra cost over the Mayfair hotels, for which you could treat yourself to the aforementioned alternative venues and have change.","en"
"1833",3,"We reserved 2 rooms but only one was ready. This was after 3 PM. Room unavailable was triple. We checked in the one room and returned at 6 PM and still had to wait for housekeeping. Received no compensation for wait. Otherwise hotel was fine with a good location.","en"
"1834",5,"Perfect location, offering you all the luxury of a top end hotel, but at a lower price. Can't praise the hotel enough. Thank you to all the staff for being so welcoming and friendly. I would definitely visit again and recommend to to friends.","en"
"1835",4,"Well located, nice rooms, good staff. The price is more than convenient. A place to come back to. I also appreciated the free wi-fi and the restaurant offer: few but good dishes , a bit pricey but well cooked","en"
"1836",3,"Hallways on the 7th Floor ( Executive Floor) were bigger than the rooms and the bathrooms Single Beds , no breakfast and £210 plus later - not good Windows rattled if open so very stuffy rooms Very poor value - despite nicely finished rooms","en"
"1837",4,"Nice Hotel. As you would expect from Premier Inn. Good size, clean rooms and excellent breakfast, all you can eat buffet Full English or Continental. (we did pre-book this?) Great connections via DLR to everywhere! Huge Asda opposite for all those last minute things you forget! 2 Adults and 2 Children.","en"
"1838",4,"Its a nice Little Hotel, the people that work there are really nice and they give you good recomendations in what to do and there is a stand with a lot of good information of London. The super plus is the location you are walking distance from many good locations, music venues, teatres and the station The rooms are small not to confi but you only go to sleep when you are visiting and walking, so it didnt matter, everything was really clean and pretty good Wifi.","en"
"1839",4,"We are regulars at Holiday Inn Expresses all over the UK. We selected this hotel for it's proximity to the tube station at Colliers Wood. It is of the usual standard for HI Express, Clean, good breakfast, nice sized bathroom. The only negative was the traffic noise from the main road which didn't seem to stop all night with sirens and buses etc. We will return as it is nearby where we need to be to visit family, but next time I will request a room away from the front of the hotel so our sleep is not disturbed by traffic noise. The hotel is well located for a couple of shopping centres -Tandem Centre - and for Tooting, and Clapham. Quite a trek from Euston/Kings Cross/ St Pancras but handy for South London.","en"
"1840",5,"I stayed here for a weekend trip to London and found it to be one of the best of the 'hotels which won't break the bank' in the city. It is nice and clean with good size rooms. The breakfast was good and the staff were all very helpful. The only downside is that i's not right in the heart of the city but a quick tube ride will get you there in a few minutes.","en"
"1841",3,"I stayed for three nights in a single room. The room was tiny. There was a single bed with less than one meter clearance around it. Uh would not be suited to someone who suffers from claustrophobia. However on the plus side it was a very reasonable rate for London and it was exceptionally clean and comfortable. Close to two underground lines and there is many, many restaurants near by.","en"
"1842",4,"We had a very good room, with very good bathroom. Friendly people, very clean, etc. The only thing is the noise from the street and the airconditioning from a big building in the street, and we had booked a quiet room. If you close the windows there's no problem, and you can use the airco in the room but we like fresh air better. But the hotel is situated in a very busy square so what can you say? (maybe take earplugs with you) Our room was not too big, but certainly big enough. From other reviews I expected a very small room. I don't know what these people are used too of course. We had breakfast included but otherwise I wouldn't have taken it in the hotel. It is too expensive for what you get. I'm sure you can get better and cheaper breakfast in the city itself, especially when you don't want english breakfast.","en"
"1843",5,"Had an absolutely fantastic stay at the Hilton Tower Bridge. Unfortunately, we were only staying for 1 night, we wished we had another night or two there. We stayed in a standard room but it was very well appointed - really comfy king size bed, great black out curtains and quiet room meant that we had a wonderful nights sleep. Location is great, very short walk to London Bridge tube station which has a very regular service. Breakfast was lovely and the service was really friendly. All in all I would absolutely recommend this hotel as a base in London and I can't wait to go back!","en"
"1844",1,"This hotel is awful. It's old and decrepit and hallways smell some unidentifiable smell. What's worse is the customer service is rude, abrupt, impatient, slow. The first time I called because the TV wouldn't turn on. Front desk said they would come up in 5 minutes to help - she didn't show up until 40+ minutes later, long after I figure it out myself. Next I called for help because the AC wouldn't turn on and London was having a heat wave. Again, no one came for about 40minutes and I was impatiently waiting to go to sleep, it was probably 10:40pm when he showed. He seemed exasperated to be there only to discover the room didn't have a remote which is needed to turn on the AC. When he brought one up and turned it on, he actually wanted to take the remote with him leaving me with no way to adjust the temperature, luckily he relented and let me keep it. Next day when it wouldn't turn on again, he made me go down to the front desk with the remote so he could show me and sounded extremely impatient on the phone, pretty much ""telling"" me to come down, and an abrupt and perfunctory thank you, and hanging up. And when I arrived downstairs was anything but pleasant. The ""free"" breakfast is served in the basement (gross) and when I took a peek I turned right around and left. Oh, and the walls or door are such that I could hear everytime someone walked down the hall or got out of the elevator. This place sucks and worst customer service I've received in a while. Hope this review directs people away from this hotel so they learn this business is not just about providing a bed.","en"
"1845",5,"The location is in the centre of centre of London, and the traffic is very convenient. Also, the stuff are extremely welcome and enthusiastic. Fantastic experience.The hotel is very clean and privileged. And the price is relative reasonable for such a great hotel. Will definitely come back if travel to London!","en"
"1846",1,"Way too expensive hotel for its standard. No air conditiin, room and rest of the hotel was terrible hot all the time. Rooms way too small, no oxygen in there. Bed too small for two people, bathroom was the smallest one we had ever seen and you could hear each other so easly through the walls, no privacy. My boyfriend couldnt even fit in the shower. The location is good though and breakfast was ok. Coffee was good. Wouldnt recomend this hotel for a couple or family stay and i wouldnt stay here again.","en"
"1847",5,"I had such a fabulous time here. My friends and I enjoyed the city life in class. The service most especially from the manager on duty Joel Lawrence was first class. I would recommend this hotel to everyone I know. I look forward to going back soon.","en"
"1848",4,"The hotel is very nice and in a perfect location, just steps away from traffalgar Square. The staff was very nice and friendly, very helpful, regardless of how busy they all were. Special praise goes to the breakfast staff, who were always superbly nice and smiling, even though the breakfast ush could not be easy to handle. The room was clean and had everything it shoudl, except maybe for a small mini bar. Otherwise very well used space-wise, clean and comfortable. In general good quality for the price, especially once the location is taken into consideration.","en"
"1849",4,"The hotel located not far from Angel underground station, surrounded by restaurants, drugstores and supermarket, I would say within 10 mins walk. When I arrived, there was only 1 counter opened, so I needed to wait for around 15 mins for check-in, but the staff was nice; I was staying in 1/F, however, there is no lift, only staircases, so please ask for help if you carry heavy luggage. The room was tidy and clean, fair size; though there were not many choices for breakfast, they tasted good. Overall it's a comfortable experience staying here and convenience to reach out for food and bars, would recommend for travelers who want to stay somewhere quiet.","en"
"1850",4,"We stayed in the Hotel for Four Nights in end of August , it was very good. I booked a Standard Room for me, my wife & our infant. In booking.com was mentioned that all rooms can accommodate Crip for an infant but actually when we checked in they informed us the room can’t accommodate any Crip for room size problem. But when I told them about their information in Booking.com & I already request a baby Crib in the room and nobody replies to me that the room not fit with Crip. They made me a free upgrade to a Deluxe Room after the check in & they send their bellboy to assist us to move our luggage’s to the new Room. The check in time was 3:00pm but we arrived early for our early flight arrival 9:00 am & they give us the room ready at 12:00 am. The check in was very smooth, all the staff was very friendly The lobby was very cozy and nice All Rooms we checked in are very nice modern decorated and same style and design but the deferent only in the room size. The standard was 22M & the Deluxe was 33M. The Room & bathroom were vey cozy and modern with very nice Bathroom arrangement. Hotel location was very amazing and in center of everywhere you want to visit in London. Only 2 Min walking to Leicester Square underground Station. Many cafe’s restaurants surrounding the hotel and all district near the Hotel 5 Min walking to Covent Garden squire, Piccadilly Circus and Charing Cross Underground","en"
"1851",2,"its hard to be positive when on entering a hotel on check in,your ninety pound hotel room is debited for one hundred and forty pounds in case of damage to a room,which on entering looks like something from the set of life on mars.we have been asured however by the uncomfortably fixed smiley staff that only the ninety pounds has now been deducted as we left the room intact.positives were the room was clean and smelled fresh and an all you can eat breakfast was available(via a voucher from the reception,again a bit odd)for five pounds.","en"
"1852",5,"Hotel was very modern looking and well designed. What struck me immediately was the service. Staff were very accommodating and friendly, even when things were busy. The service is so good that it puts some five star hotels to shame. We took a junior suite which was spacious for a family of four with 2 young kids. The kids slept on the sofa bed and we made use of the kitchenette for snacks and meals. Location is excellent. The Southbank is amazing for kids with the attractions and kid friendly restaurants. Getting around is easy with the tube and buses to get anywhere in London. Our flight out was late at night and so were able to get a late checkout for 10 pounds per additional hour. This was very convenient. Highly recommended and will definitely stay here again!","en"
"1853",4,"After reading the last few reports on this hotel we were very reluctant to stay here, but we got a reasonable deal and it was a one night only stay. We can only write as we found it. And in our opinion it was really good. The Room we were in 607 was clean modern with all the facilities you would expect I dont expect the room to be enormous all I want to do is sleep there not live in it. The bathroom had a double shower. The breakfast is buffet and with plenty of choice. We found the staff friendly helpful and were there with coffee/tea refills without asking. All in all a good 4* City Hotel that compares equal with others that we have stayed at.","en"
"1854",5,"Lovely hotel with a small but very cozy and clean rooms. The room has everything you need for a wonderful stay in London. The room has everything you need. Located in the heart of all the attractions. The nearest tube station is South Kensington. I was here for the second time and the next time will stop only here.","en"
"1855",3,"We stayed here the first week of April. We really enjoyed our 3 day stay. The hotel was convenient to the tube, only 1 block from the Piccadilly line. The room was clear and comfortable. Everything worked great and it was nice to have an American outlet to plug in my computer. The stay was friendly and helpful, especially the concierge. The room was not huge but it was plenty big for us; bigger than we expected from other descriptions. I would highly recommend this hotel for a London stay.","en"
"1856",5,"Receptionist Roserio was extremely courteous and helpful. He used his contacts and acted swiftly to enable me to make transport connections that made a huge difference to my trip. I am very grateful to him.","en"
"1857",5,"I made a great choice staying in this hotel: perfect location, very nice room, friendly people. Great breakfast with different options. Nice gym. The restaurant offer good service. The only negative point was the waiting for check in .","en"
"1858",5,"Another great stay at the Sofitel Saint James. Great location. Very comfortable rooms. Very nice people and great service. Feel very welcome and valued from the front door thru reception, thru room services and the restaurant. Definitely my preferred hotel in the heart of London.","en"
"1859",4,"Lovely hotel perfectly located and within walking distance of excellent landmarks and city walks, gardens,bridges,train stations and the underground. Contemporary with elegant luxurious touches...perfect weather with sporadic rain showers lovely afternoon sunshine and sporadic rain showers.. The showers here are brilliantly designed and the guest services par excellent! The mattress and pillows leave you totally refreshed and invigorated after a long day touring the city. Room service was wonderful.","en"
"1860",3,"Lovely decor, furnishings etc but the booking service and check in left a lot to be desired. We were led to believe we had arranged an early check in only to be told on arrival that early check ins are only a request and not guaranteed. This is not good enough when you are travelling hundreds of miles to attend a wedding and there are 4 of you to get ready.","en"
"1861",5,"Just returned from trip to London with wife, three teens to London. Stayed at Rhodes Hotel near Hyde Park and cannot say enough about the friendliness of owners Chris and Maria Crias. Before going, I had a lot of questions and they were so kind to respond to all promptly. Rate for a room with five beds was very reasonable by London standards. Although room was small and there were a lot of steps (no lift), the beds were comfortable, beakfasts (included) were tasty, location great (proximity to Hyde Park, tube stops, and eateries), and both Chris and Maria provided a lot of good advice for sightseeing and were able to book tours/arrange for taxis (airport/train station). I would highly recommend this hotel.","en"
"1862",2,"This hotel was absolutely fantastic. It couldn't have been easier to take the Heathrow Express directly there and I had access to the Tube whenever I needed to get somewhere. Plus the Paddington station area has a great grocery store in it, as well as some food stands, so everything was within walking distance. I actually arrived a little early and they kindly accommodated this weary traveler...the staff was top notch and the food was good as well. One thing to be aware of: The minibar uses sensors...I had accidentally knocked over a Pringles can and another food item when checking to see if there was enough storage room for my water bottle...and they appeared on my bill. However, as soon as I pointed out this error, they immediately removed it, so al was well. The room was also nice, quiet and comfortable. Would definitely return again—you can't beat the location!","en"
"1863",5,"We stayed in the grand suite which was definitely grand. For us it was the perfect location and ambiance to experience London. It was cold during our stay so the beautiful soaking tub was the perfect place to relax and warm up. The hotel restaurant was delicious and left us no reason to brave the cold. The staff was great also!!","en"
"1864",3,"I am astounded that this hotel rates so highly in the opinion of so many! Everything bar two things were at best strictly average - the hideous frontage and the Stalinesque inner 'courtyard' upon which our bedroom had the misfortune to spend it's life looking out onto (PLEASE see attached photos) Check in was interesting as we had the audacity to use our very much deserved Airmiles. When as smokers, we found that we had been assigned to a Smokers room, we politely requested a change. Basically, it was indicated that as the user of Airmiles we were in a non-negotiable position. Please for future reference, don't EVER say anything like that to my wife - not if you value your health anyway! Our newly allocated 'up-graded' room, proved to be no different to our original - other than the presence of a recently vacated fridge Other than a hotel in Pisa in which we found that our bedroom view was in actual fact looking onto an inner building space designed for the ventilation system, this was probably the most horrific room with a view I could possibly imagine Also recently stayed in a hotel in Munich which was designed in the style of the 70's - I said DESIGNED - not allowed to linger! I appreciate that some upgrades have been made to this particular Holiday Inn, but to be realistic, it is most unlikely that I shall be visiting to make a new assessment Final point - Airmiles users should be treated with a little less disdain. I am fortunate that I am able to use such a rewards system - because I travel far and wide and on a regular basis - possibly I could in actual fact be one of your most valuable customers rather than some grateful 'free loader'?","en"
"1865",1,"Really like this hotel. Very central,perfect for the city or a fab location to escape the west and explore London...hotel has everything I need and wonderful surroundings. Rooms spacious and clean. Bathroom well stocked and sumptuous. Only gripe....get proper coffee in rooms.... Staff are exceptionally well trained and cheerful, nothing is too much trouble. Deserved of its ratings.","en"
"1866",5,"The IC Park lane is well located in the center and easy access to all of London, either tube, taxi or walking We stayed there for our 18th wedding anniversary in a superb suite and enjoyed the Lounge for the calm bkfst and the evening cocktails and Champagne ! Many thx to Christian and the Lounge team for taking care of us ! We also had dinner @ Theo Randall , really deserves his award of best Italian restaurant !!!! hope to come back soon !!","en"
"1867",1,"On our arrival, we were met by a charming man. We booked in and commented on how lovely the reception was! Well!! thats as far as lovely goes!! we were given a choice of 3 family rooms. I wouldn't keep animals in there. Dirty bedding, ""strange"" stains on the bed throws (say no more) and a huge black mould ""living"" on the wall! After a long (90 mins) debate (row) with the manager, the not so charming ""owner"" arrived on scene!!! We were offered a £14 discount on our £140 room! I tried to explain that the cost was not the issue, it was the most disgusting condition of the rooms! 3 star??? well maybe for a 3rd world country, not the UK!! So we eventually managed to leave and book in the most beautiful hotel directly opposite, and it was a 4 star!! And cheaper too!!! I recommend you do not stay at this hotel, not unless you have a great immune system!!!!!!","en"
"1868",5,"10 seconds walk from tube and train stations with only 2 or 3 stops to most central London stops. Basic rooms immaculately clean though. Helpful staff. Excellent breakfast choices. Overall fantastic hotel in perfect location for weekend break.","en"
"1869",4,"Super location in city. Several good restaurants nearby and nearly across the street from the Glouster tube station. Flu level room and access to club lounge worth it. Staff very friendly and helpful. Hotel is clean and updated.","en"
"1870",3,"This hotel does not spring any surprises - it's up to Premier Inn's usual standards, so you get a spacious room, good bed and clean bathroom. That would normally be all I had to say about this hotel, but despite staying only one night and check out time being midday I was rudely awakened by one of Premier Inn's cleaning staff at 9:26am. She claimed that check out time had already passed and as Premier Inn don't provide clocks in the room, I rushed back inside and turned on the TV, only to find out that I could have slept for another couple of hours. I'll put that down to the place being brand new and staff still finding their feet. At £29 for a Friday night, it did still represent great value for money.","en"
"1871",5,"Great hotel in heart of London. In a quiet courtyard, removed from the hustle of the city. Close enough to walk to many Tube stops, and many famous landmarks like Trafalgar Square, Covent Garden, St. Paul's Cathedral.","en"
"1872",4,"Perfect location for boarding eurostar...5 min walk. Room very small but spotless! No complaints as was aware of size. Tv and kettle/tea/coffee. Decor slighly outdated but was made up for by shiny white shower room! Staff at reception were very helpful although had to leave key when went out for tea. Desk manned 24 hours so was ok.","en"
"1873",5,"Everything was just as I was expecting, kind professional stall, high-standard rooms and great breakfast, great location. In short, everything one would need for a business stay. I would highly recommend it for any reason of stay in Westminster and the surrounding area.","en"
"1874",4,"My son and I stayed at this hotel for nearly a week. The position of the hotel is very convenient to Kings Cross and St Pancras train stations, only a few minutes walk. The room was very airy and clean, with crisp white bedding, which was changed every 3 days. We were provided with fresh towels every day. The free WI FI was very good which made my son very happy. Breakfast continental and plentiful. There is no lift, so not too good for those who cannot go up stairs and one thing I missed was the land line in the room. Otherwise we were very comfortable.","en"
"1875",4,"a short walk from Waterloo the hotel is on a busy road, but once inside the noise of the streets disappears. The room was good, a studio room with separate seating area, which is good as saves you sitting on your bed watching tv! Room Service menu was fine and delivery of my food was quick. A very pleasant stay. Good location with views of Big Ben and London Eye.","en"
"1876",5,"picked this hotel as had a good deal on booking.com - and was in a good location for business.. checkin pleasant - took a while to find the room through corridors. again pleasant - bathroom needed a mild refresh .. sleep was great . quiet room.. breakfast was okay - food was average for hotels in London.. would stay again.. big choice of bars/ restaurant - the bar was not part of the hotel though.. so charging to room was more complex than normal..","en"
"1877",5,"We had our meetings and conference at one of the most beautiful hotels in old style! Of course excellent service and our lunch was served in the subway station which was unexpected. The food had a Swedish style and was wonderful.","en"
"1878",5,"Recently returned from 6 nights at the London Bridge Hotel. As others have mentioned the Hotel rooms are on the smallish side but this is London. The rooms were very clean and the service was first rate. The Hotel is located a stones throw from the tube which made travel a breeze. For the $$, I would happily recommend this to others. Thanks TAers.","en"
"1879",5,"Fantastic hotel with great food. Fabulous buffet breakfast Stunning John Nash architecture Impressive basement swimming pool and bar area Outstanding private dining room for a work function Rarely ever stayed in such a beautiful space. Obviously a bit pricey - but really super in ever detail.","en"
"1880",3,"Still not finished..... Good quiet location 2 mins walk from covent garden. We booked a middle of the road room. it wasn't small but it was at the back of the hotel with no proper window. it had a window that opened onto a shaft that went down through the hotel to at least let some light in. Didn't bother us for the couple of days we stayed here. Comfortable beds. there are workmen still working on the hotel during the week, (not Sat and Sun) the eletctric drills start at half 8 and we had to call on them to fix our aircon. you get a free continental breakfast to make up for this at the moment. Did the job I suppose and I'm sure it will improve when the work is finished.","en"
"1881",5,"Whilst sitting here in our room thought I would take time to write a review. The Grosvenor is a beautiful hotel well maintained with bags of character. We stayed in an executive room, definitely worth upgrading! The room is large, beautifully decorated and very comfortable. It has everything you need. We drank and ate in the Grosvenor Arms last night and the food was excellent as was the service. Breakfast was buffet style, loads of choice and very good quality. The staff throughout the hotel were outstanding! Will definitely stay here again","en"
"1882",2,"We booked this hotel expecting a good room and facilities, The room was pokey - 4'6 bed, lighting unreadable. Bathroom OK but poor toiletries and no flannels. Room service non existent. It took until 5.pm with complaint to the concierge to get our room cleaned and bed made. Food in the carvery was dry and stale. Overall a 2 star experience at a 4 star price.","en"
"1883",5,"Fantastic location Fantastic service Fantastic rooms Great harbour view room Stayed with my two boys pre Xmas had a wonderful time in the hotel and can only give it a high recommendation bar area great Just a wonderful location Car parking not free £27 a night Will return Book it!","en"
"1884",4,"Stayed here over the weekend; faultlessly nice room / bathroom. Service was excellent, and it's very good for access too (exit 8 from Blackfriars practically leads into the hotel). On the downside, as a leisure traveller this was VERY expensive in terms of room service / breakfast / entertainment, etc. £10/movie, £17/buffet breakfast, £20/basic room breakfast, minibar was hilariously expensive [we didn't need to buy a movie as we were having too much fun checking the prices out]. The other slight downside, staying here over the weekend, since it's in the financial district everything is closed ALL DAY Saturday & Sunday. So nice & quiet then, if that's what you're after. By the way, we got it for $100 per night Priceline.","en"
"1885",5,"We stayed here last night after visiting the barbican centre. They had our room ready for early check in and had made it feather free for me (often I have to get this changed once in the room despite this being mentioned in the booking, so that was great. The room was very quiet even with air con (the hotel was surprisingly warm so this was used). The bed was really comfy, the room had a boutique feel (it felt like a real treat to stay there) and so we recommend this for couples looking for a place to stay in London. It's close to the barbican tube stop (a couple of minutes walk) and so is convenient for the circle line. We also had dinner downstairs after the concert, staff were friendly and food excellent. Recommend the moules frites and chocolate cheesecake. Husband didn't rate the beer he chose but my cocktail was nice.","en"
"1886",5,"My husband and I have visited this hotel twice now. It's a gorgeous, contemporary hotel in the City and a great choice for anyone who wants a bit of luxury for a fraction of usual London prices. We've been lucky enough to stay in a suite on both our visits, which are well equipped and have fabulous bathrooms with huge baths and walk-in showers. Staff are always extremely polite and helpful. There was an unexpected problem on our must recent stay and, even though it wasn't the fault of the hotel or staff, they couldn't do enough to apologise and made sure that the message about the problem was passed on to the next shift of staff. Breakfast is expensive, although probably reasonable for London, but it's lovely. I'd recommend the pancakes. The only real downside to the hotel is that it's a bit out of the way. The City can be very, very quiet at the weekends and it's a fair (but pleasant) walk from Waterloo. That said, it's obviously very easy to get anywhere in London so it's not a massive problem. Fabulous hotel for amazing prices.","en"
"1887",5,"Booked an executive double, upgraded to executive King. Nice classic room slightly small for a King. TV too small. We paid £7.50 to use the Aquila Spa which was pleasant but pool dated. Sauna & steam not shared. Breakfast dining room lovely. No selection of cheese which is a real shame, cereal limited & fruit not much to get excited about. Could be improved. Overall a nice stay. Fab location & good staff.","en"
"1888",3,"We spent two weeks at this hotel and it was a great experience. The location is perfect, close to tubes and buses but also on a very quiet and pretty street. The rooms are small but well appointed. Big TV, fridge, air-conditioning and most important, excellent free WIFI. The employees were wonderful, very friendly and helpful. We will definitely stay there again.","en"
"1889",5,"Very clean and basic accommodation and price reflects that. Reception staff not welcoming at all and parking for a few cars with charge of £10 per night. Bed very low but overall you get what you pay for.","en"
"1890",4,"We stayed here for an event and whilst the service and food was good the rooms where old and shabby and not what they looked like on the website. We paid £280 for a double which for the type and size of room was pricey. Good location which was next to Lancaster Gate Tube and opposite Hyde Park. Would stay again but only if price was cheaper.","en"
"1891",4,"Great location, right at the end of Oxford St, and right beside an underground station - extremely handy!! Stayed on the 3rd floor i think in a ""corner suite"" - roon was a bit small but understandable due to location. It was a bit noisly but again you have to remember where you are!","en"
"1892",5,"We Spent 5 nights in this wonderful hotel and were very happy with the whole package. Our room was very clean and super comfortable. We dined one evening in the restaurant and then had breakfast every morning. Great choice of traditional or continental. Staff very attentive. General Manager of the hotel was extremely professional. We will be back for sure.","en"
